-4.74463, 4071.25, -443.51, 0
1.65092, -1.42407, -0.47603, 0.368324
-0.841127, -1.55966, -0.0235478, 0.736648
0.69971, -2.58967, -0.481432, 1.10497
-2.05517, -2.81682, -0.104808, 1.4733
0.345562, -1.81051, 0.490051, 1.84162
-0.504537, -2.18185, 0.0650878, 2.20994
-0.0177532, -2.62021, -0.40035, 2.57827
1.75934, -2.17128, 0.094466, 2.94659
1.51452, -0.570892, 0.86809, 3.31492
-0.589944, -2.2735, 0.333472, 3.68324
0.241149, -2.05122, 0.0630552, 4.05157
0.0171396, -2.117, -0.554057, 4.41989
-0.708278, -2.18343, 0.386041, 4.78821
-0.581832, -2.56322, -0.68272, 5.15654
-0.1339, -2.14231, -0.44183, 5.52486
0.537962, -2.07214, -0.224969, 5.89319
-0.55065, -0.865946, 1.02274, 6.26151
0.449769, -1.0259, -0.431493, 6.62983
0.436753, -1.3965, 0.0162293, 6.99816
-0.361552, -1.93401, -0.415405, 7.36648
-0.125419, -2.43387, 0.536156, 7.73481
0.0756131, -2.5857, 1.07361, 8.10313
0.40571, -2.05569, 0.905755, 8.47145
1.10015, -1.37434, -1.53555, 8.83978
2.36739, -2.28893, 1.56246, 9.2081
-0.399842, -3.20916, -1.91569, 9.57643
1.76859, -2.41337, 1.26075, 9.94475
-1.11398, -2.52503, 1.73919, 10.3131
1.14605, -1.73877, -0.377826, 10.6814
0.3121, -0.933183, -1.04861, 11.0497
1.46611, -3.53788, -0.0494548, 11.418
1.62149, -3.9897, 0.141449, 11.7864
5.53122, 0.057418, 2.78694, 12.1547
-9.36438, 2.78336, 3.4087, 12.523
-3.03718, 3.64407, -3.44267, 12.8913
0.843859, 0.513746, -0.0852894, 13.2597
-0.380071, 1.01568, -1.20527, 13.628
-0.538549, -0.27389, -2.41535, 13.9963
1.70172, -1.4005, -1.56404, 14.3646
-0.489766, -0.485307, -0.137998, 14.733
-0.742878, -1.37782, 0.409738, 15.1013
-0.506082, -0.789085, -1.14687, 15.4696
-0.434411, -0.537193, -0.611641, 15.8379
1.39039, -2.38255, -0.73137, 16.2063
-1.08725, -2.19898, 1.08492, 16.5746
-0.0371901, -1.04771, -0.76042, 16.9429
6.14593, -2.60053, -1.29055, 17.3112
1.93007, -2.21542, -0.530456, 17.6796
0.706797, -2.26505, -0.539272, 18.0479
2.01896, -3.68129, -0.282847, 18.4162
1.19203, -5.9323, -0.710534, 18.7845
-6.75146, -2.05262, 1.20457, 19.1529
-2.2845, 1.22697, -0.133218, 19.5212
-1.66705, 0.632505, -0.303074, 19.8895
-0.673854, -3.3606, -1.25259, 20.2578
-1.27384, -0.70696, -1.131, 20.6262
-2.53092, -2.4623, -0.698208, 20.9945
0.0031124, 0.689388, -0.226819, 21.3628
2.14207, -1.3737, -0.462109, 21.7311
-0.850128, -2.38365, 0.288497, 22.0994
1.47536, -2.86669, -0.707456, 22.4678
-8.79853, 3.15229, 0.455789, 22.8361
6.95188, -0.334659, -0.593315, 23.2044
-3.82132, -4.70001, -0.300328, 23.5727
-3.46786, -1.24925, -0.542536, 23.9411
0.73185, -3.4493, -0.902202, 24.3094
11.4631, 1.62225, 1.62119, 24.6777
-8.76007, -1.83344, -1.48012, 25.046
-0.925924, 0.307531, 0.837487, 25.4144
3.5869, -0.688923, 1.07348, 25.7827
0.945591, -1.38428, -0.537768, 26.151
1.25541, -1.20984, 0.60076, 26.5193
-0.0466144, -0.02216, 0.125354, 26.8877
0.593164, -0.616052, 0.558961, 27.256
0.815538, 0.653041, 0.582531, 27.6243
-0.110953, -1.30219, -0.144319, 27.9926
-1.76025, -1.61033, -0.718175, 28.361
-1.07806, -1.66591, -0.211706, 28.7293
0.350704, -2.53868, 0.0847406, 29.0976
-1.42664, -1.28623, 0.607225, 29.4659
0.360859, -1.58096, -0.34287, 29.8343
0.662418, -1.33411, -0.0296384, 30.2026
0.996969, -1.51343, 0.215188, 30.5709
-1.42114, -1.27338, -0.0424767, 30.9392
1.30022, -3.35125, -0.675353, 31.3076
-0.352364, -2.68683, 0.619852, 31.6759
0.38244, -1.69356, 0.555325, 32.0442
1.43425, -1.85777, 0.161065, 32.4125
0.4975, -2.05209, 0.445537, 32.7808
1.47235, -0.700216, 0.59234, 33.1492
2.41847, -2.11445, 0.181776, 33.5175
-1.26524, -2.80794, -0.71287, 33.8858
0.159223, -2.49544, 0.166435, 34.2541
-2.74554, -3.64859, -1.0684, 34.6225
1.93222, 0.132686, 1.4604, 34.9908
2.11098, -0.931859, 0.855755, 35.3591
1.69608, 0.465046, 1.39401, 35.7274
2.59944, -1.15014, 0.606761, 36.0958
0.220528, -0.965671, -0.142613, 36.4641
-0.973802, -1.13206, -0.127196, 36.8324
-2.90418, -1.57749, -0.117086, 37.2007
0.199347, -0.481258, -0.618719, 37.5691
1.55411, 1.18057, 1.22766, 37.9374
-0.914156, -2.8833, 0.855564, 38.3057
0.307748, -1.6843, 0.186165, 38.674
-0.132275, -2.26964, 0.60933, 39.0424
1.69278, -0.877707, 0.0965815, 39.4107
0.24017, -3.15439, -0.500173, 39.779
-0.202701, -1.42364, 0.113219, 40.1473
-0.207291, -1.648, -0.0106459, 40.5157
2.10683, -1.32896, -0.214716, 40.884
-0.9441, -1.72039, -0.179119, 41.2523
1.30364, -1.5544, 1.07343, 41.6206
-0.386123, -1.37065, 0.34686, 41.989
-0.131901, -0.94105, 0.74357, 42.3573
-0.0106903, -0.780961, 0.0969738, 42.7256
0.738451, -1.13689, 0.972196, 43.0939
1.50338, -1.13601, 0.913459, 43.4622
1.22045, -1.28947, 0.416278, 43.8306
0.284107, -0.589567, 0.600754, 44.1989
1.32206, -0.679055, 0.19229, 44.5672
3.20077, -0.661249, 0.875585, 44.9355
1.90991, -1.01301, 0.868886, 45.3039
3.98603, 0.511461, 2.33634, 45.6722
-5.74823, 0.795715, -0.0485052, 46.0405
-22.7797, -8.7565, -4.31356, 46.4088
27.2672, 3.61013, 5.97863, 46.7772
-1.34251, -8.46416, -1.50838, 47.1455
-7.76683, -6.5372, -2.40472, 47.5138
-1.38354, -7.63437, -1.83296, 47.8821
8.19664, -4.79687, 0.170169, 48.2505
-14.7724, 3.08764, -0.384685, 48.6188
6.9223, -4.54637, -0.650817, 48.9871
2.23935, -6.96419, -0.112795, 49.3554
0.79143, -7.01903, -0.944717, 49.7238
-2.93409, -0.57233, 0.0274542, 50.0921
-1.57299, -3.79904, -0.561094, 50.4604
0.194334, -3.03423, -0.661918, 50.8287
-1.01022, -3.86752, -1.15935, 51.1971
0.191161, -3.62967, 0.030139, 51.5654
-0.674741, -3.56457, -0.0965795, 51.9337
-1.14101, -3.72085, -0.647342, 52.302
-0.0107578, -3.98153, -0.532545, 52.6703
0.39058, -4.93025, -0.460362, 53.0387
-0.74303, -4.23328, -0.0975197, 53.407
-1.59103, -4.49037, -0.763251, 53.7753
-0.845797, -3.90732, -0.494522, 54.1436
-0.18711, -4.7754, -0.531633, 54.512
0.935794, -4.50836, -0.451745, 54.8803
2.7693, -5.47574, -0.100422, 55.2486
1.52484, -4.69725, -0.189344, 55.6169
0.0838963, -5.57478, 0.482881, 55.9853
-2.57532, -8.28328, -1.37405, 56.3536
-1.87535, -7.42015, -0.281273, 56.7219
-0.616692, -8.71482, -1.08841, 57.0902
-0.0435922, -10.9815, -0.63124, 57.4586
2.09104, -14.3668, -0.436878, 57.8269
4.34352, -22.6597, -1.83539, 58.1952
16.1888, -42.4413, -3.06493, 58.5635
81.2927, -27.5588, -6.5609, 58.9319
-53.0367, -2.02115, 3.27034, 59.3002
-18.3135, 20.3782, 2.69567, 59.6685
-7.39594, 12.1471, 1.12926, 60.0368
-4.00996, 8.20326, 0.374412, 60.4052
-3.74384, 6.05614, -0.0960328, 60.7735
-2.68798, 5.60182, 0.802748, 61.1418
-1.70641, 3.48491, 0.175447, 61.5101
-0.774626, 3.10481, 0.499653, 61.8785
-1.38132, 2.04368, 0.616045, 62.2468
-0.929577, 2.67214, 0.292263, 62.6151
-0.87093, 0.992365, 0.877312, 62.9834
-2.5774, 2.57503, 0.818018, 63.3517
-1.98215, 1.19316, 0.559643, 63.7201
0.328373, 1.16284, 0.111689, 64.0884
0.301279, 1.30588, 0.632893, 64.4567
-0.361014, 1.12411, 0.3662, 64.825
2.55829, 1.2425, -0.280394, 65.1934
-1.04112, -0.0965121, -0.601497, 65.5617
-1.07713, 0.236809, 0.253979, 65.93
-0.895603, 0.23783, -0.197426, 66.2983
-0.807587, -0.34149, -0.389447, 66.6667
-1.24547, 0.26734, -0.441868, 67.035
-1.21415, 0.57103, 0.489981, 67.4033
-1.29148, 0.475928, 0.326041, 67.7716
-2.29297, -2.19385, -0.0109997, 68.14
0.882361, 1.24808, 1.48752, 68.5083
1.04476, 0.770527, 0.206203, 68.8766
-1.11024, -0.59853, -0.446765, 69.2449
-1.31302, -1.13205, -0.686914, 69.6133
-1.80911, -1.20032, -0.666483, 69.9816
-0.0568848, -0.952136, -0.397534, 70.3499
-2.68451, -0.0515995, -0.0621269, 70.7182
1.06885, -1.18894, 0.238641, 71.0866
0.688011, -0.809331, 0.427728, 71.4549
0.104511, -1.00029, 0.86115, 71.8232
-3.28425, -0.167065, -0.707974, 72.1915
-0.171586, -1.25788, 0.0866236, 72.5599
-2.70985, -0.814749, -0.67717, 72.9282
1.54221, -0.322141, 0.564337, 73.2965
-1.2118, -0.887736, 0.450571, 73.6648
-0.120902, -0.963439, 0.302662, 74.0331
0.987735, -0.427148, 0.0469834, 74.4015
0.97516, -0.879456, 0.193957, 74.7698
-1.80579, -1.10923, -0.971581, 75.1381
-0.941381, -1.12539, -0.830763, 75.5064
0.000970514, -0.872161, -0.697724, 75.8748
-0.0786192, -0.894467, -0.92528, 76.2431
-1.19259, -0.940178, -0.317625, 76.6114
-0.476164, -0.761511, -0.506316, 76.9797
1.40758, -1.2686, 0.706418, 77.3481
0.233747, -1.48085, 0.753725, 77.7164
-1.58798, -0.280809, -0.725785, 78.0847
0.465706, -0.827158, 0.452736, 78.453
-0.122643, -0.883597, 0.0472502, 78.8214
-1.24449, -0.624324, -1.20503, 79.1897
-0.721982, -2.18609, -0.224813, 79.558
1.19634, -1.24781, 0.73736, 79.9263
1.41547, -1.0612, -0.475803, 80.2947
-0.826762, -0.646427, 0.582691, 80.663
-1.73554, -2.23435, -0.755292, 81.0313
-0.0660233, -1.32656, 0.771335, 81.3996
2.34706, 0.414093, 0.453182, 81.768
2.97277, -1.1495, -0.0710927, 82.1363
3.36831, -1.26367, 0.511393, 82.5046
0.535939, -2.33928, -0.63561, 82.8729
0.326507, -1.36255, 0.445503, 83.2413
-2.44547, -0.414973, -0.468076, 83.6096
-7.28008, 2.22876, 0.619692, 83.9779
-1.83487, 0.780733, -0.111955, 84.3462
1.27322, -0.850878, -0.158386, 84.7145
-0.775602, -0.676438, -0.386019, 85.0829
1.01286, -1.0623, -0.153651, 85.4512
-2.4999, -0.937056, -1.39405, 85.8195
-0.391176, -1.43816, -0.392822, 86.1878
-0.208306, -0.515073, -0.0439203, 86.5562
-0.0849839, -1.39298, -0.0867888, 86.9245
-0.612058, -2.12564, -0.334488, 87.2928
0.213189, -1.21385, -0.223077, 87.6611
-0.486064, -1.2587, 0.0117196, 88.0295
-1.19264, -1.53232, -0.257716, 88.3978
-0.471433, -1.75278, -0.657635, 88.7661
-0.432526, -2.02487, -1.35773, 89.1344
-0.66796, -2.09522, -0.944393, 89.5028
-2.27608, -2.39614, -0.102723, 89.8711
-0.157794, -2.06004, 0.6759, 90.2394
1.8633, -1.06063, 0.793708, 90.6077
-1.75212, -1.64358, -0.547139, 90.9761
-1.49235, -1.40436, -0.724584, 91.3444
-1.26311, -2.49637, -0.732946, 91.7127
-1.55935, -2.02244, -1.33493, 92.081
-4.73975, -1.70356, -1.73154, 92.4494
0.0889637, -1.58215, 0.750543, 92.8177
0.736985, -1.70198, -0.479647, 93.186
0.850562, -2.53405, -0.0101744, 93.5543
-0.373409, -1.56696, -1.01041, 93.9227
-4.49163, -0.00913988, 0.0871888, 94.291
2.62647, -2.25913, -0.761418, 94.6593
-0.240754, -3.09512, 0.199499, 95.0276
-2.91985, -3.4257, -0.267821, 95.3959
0.157618, -1.47953, -0.322769, 95.7643
5.15268, 1.19118, 1.06245, 96.1326
-9.5313, -3.14052, -1.49708, 96.5009
0.779699, 0.0178061, 0.543608, 96.8692
0.776747, -0.323076, 0.353542, 97.2376
0.0546013, -0.182099, -0.639245, 97.6059
0.0612875, -1.30616, 0.0840336, 97.9742
-2.43418, -1.46461, -0.0666186, 98.3425
-0.379002, -1.50811, 0.892203, 98.7109
-1.45284, -1.36355, -0.0813893, 99.0792
0.899943, -1.7441, -0.285882, 99.4475
2.42429, -0.446958, 0.329571, 99.8158
-1.35827, -2.01188, 0.0939466, 100.184
-3.31437, -1.4571, -0.573306, 100.552
-2.38453, -0.599058, -0.757689, 100.921
-1.0551, -0.51326, -0.057454, 101.289
-3.30915, -1.25828, -0.58484, 101.657
0.507498, -1.20372, -0.0443616, 102.026
-1.10114, -1.0706, 0.383709, 102.394
-1.05487, -1.52829, -0.537472, 102.762
-1.40178, -0.62442, 0.648589, 103.131
-1.07455, -0.844392, -0.123454, 103.499
-0.0412051, -0.88869, 0.722282, 103.867
-1.42224, -1.52728, 0.594014, 104.236
3.15326, -1.44934, 0.979246, 104.604
4.23527, -1.82791, 0.756385, 104.972
-7.37265, -3.36073, -2.6398, 105.341
-3.38991, -0.82232, 0.613444, 105.709
-7.95866, -2.81156, -2.02748, 106.077
5.55602, -1.87677, 1.07869, 106.446
4.14912, -0.690814, 1.27523, 106.814
1.03667, -1.0455, 0.254417, 107.182
0.910386, -0.511418, 0.305951, 107.551
0.753358, -2.30061, -0.622011, 107.919
-2.96184, -2.41081, -0.227043, 108.287
4.81894, -0.969721, 0.555947, 108.656
-3.16484, 0.789564, -0.0277345, 109.024
5.61908, -0.253258, 0.701859, 109.392
-0.896919, -2.37873, -0.378815, 109.761
-1.41712, -1.34748, -0.203412, 110.129
-6.14398, -0.567911, -0.882981, 110.497
-3.97286, -3.56274, -1.03037, 110.866
-4.4692, -0.808789, -0.802003, 111.234
-2.54808, -2.94708, -0.573969, 111.602
-0.479115, -2.20984, -0.162924, 111.971
-0.800181, -2.96673, -0.129026, 112.339
-2.42309, -1.82488, -0.349566, 112.707
-4.70247, -2.706, -0.759742, 113.076
-5.13319, -2.10478, -1.17876, 113.444
-7.35368, -2.04024, -1.42179, 113.812
-3.04218, -1.34749, 0.275057, 114.18
0.529849, -3.03233, 0.268181, 114.549
-5.67673, -4.11257, -1.85296, 114.917
-0.96507, -3.94915, -0.857915, 115.285
-3.25946, -4.19766, -0.79805, 115.654
-8.23216, -4.88647, -1.50958, 116.022
-9.61464, -5.34097, -2.4653, 116.39
-6.03447, -6.57784, -2.48459, 116.759
-6.5, -9.11011, -3.31336, 117.127
28.742, -3.9275, 3.33684, 117.495
67.9536, 25.2913, 16.489, 117.864
-98.3888, -18.5289, -17.2162, 118.232
5.29638, 22.4291, 6.53726, 118.6
24.369, 14.8613, 7.81444, 118.969
0.363305, 13.8854, 4.77261, 119.337
-21.6431, 1.31331, -1.67614, 119.705
55.2474, -19.3363, 1.69785, 120.074
-29.9178, 0.620993, -2.72689, 120.442
-14.1998, 8.69091, 0.910231, 120.81
-2.20646, 3.494, 0.668998, 121.179
3.66494, 2.08744, 1.13365, 121.547
1.394, 3.5874, 1.84191, 121.915
1.39532, -0.604958, 0.134292, 122.284
2.72759, 1.69559, 0.49656, 122.652
1.88211, -0.0265909, 0.35142, 123.02
0.176594, -0.0364773, 0.113799, 123.389
2.62687, 0.509097, 0.67938, 123.757
1.44064, 0.376931, 1.19737, 124.125
1.25256, -0.129308, 0.0480973, 124.494
1.73437, -0.856886, -0.00330099, 124.862
1.78588, -1.07284, 0.299015, 125.23
3.92821, -0.183141, 1.49301, 125.599
1.67802, -0.416593, 1.12931, 125.967
-0.549913, -0.403163, 0.699127, 126.335
-0.638535, -0.289382, 0.404809, 126.703
-0.77381, -3.03761, -0.0430215, 127.072
1.31896, 0.864846, 0.458162, 127.44
4.75043, -0.445109, 0.750131, 127.808
4.50201, -2.12701, 0.875993, 128.177
3.85809, -0.928094, 0.919472, 128.545
3.34139, -0.169429, 1.25294, 128.913
-0.489098, -2.61408, 0.353372, 129.282
0.386252, -1.96356, -0.133654, 129.65
3.33837, -3.82484, 1.07672, 130.018
8.9069, -2.4571, -0.0393393, 130.387
-6.44001, -1.18581, 0.636752, 130.755
-0.388047, 1.82114, 0.410045, 131.123
0.616136, 0.554054, 0.431602, 131.492
1.15031, 1.84909, 0.797677, 131.86
0.77961, 0.793192, -0.29614, 132.228
0.719385, 0.626549, 0.141179, 132.597
0.330237, 0.143459, 0.0846871, 132.965
1.32458, 0.933642, 0.571133, 133.333
-0.521138, 0.184648, 0.443263, 133.702
1.6366, -1.4296, -0.177596, 134.07
2.83261, -0.174202, 0.316132, 134.438
-0.334388, -1.04248, -0.0679807, 134.807
-0.31628, -0.346431, -0.469062, 135.175
-1.02791, -1.14029, -0.368409, 135.543
-0.672029, -1.00353, 0.0526465, 135.912
0.620827, -0.49898, 0.752403, 136.28
-0.28924, -1.25502, 0.103791, 136.648
1.5532, -0.0882042, 0.174999, 137.017
1.16758, -0.568118, 0.631009, 137.385
0.919238, 0.111053, 0.12837, 137.753
-1.53599, -0.321493, 0.109781, 138.122
1.46166, 0.402361, 0.0196439, 138.49
0.458782, -1.07663, 0.740002, 138.858
1.15979, -0.502497, 0.767384, 139.227
-0.684214, -1.20349, -0.177718, 139.595
-0.111667, -0.297641, 0.572135, 139.963
-1.17091, 0.124496, -0.151693, 140.331
2.48039, -0.63064, 0.571159, 140.7
-1.66066, -0.645644, 0.391455, 141.068
-1.97521, -0.00920136, 0.287471, 141.436
3.69375, -0.760143, 0.486431, 141.805
-1.40449, 0.248921, 0.00381196, 142.173
3.7853, -0.0851463, 1.10065, 142.541
2.21722, -0.123287, 0.712904, 142.91
3.64871, -1.10332, 0.234349, 143.278
2.10948, 0.392338, 1.16058, 143.646
2.50504, -1.64696, 0.669004, 144.015
0.888774, -0.694232, 0.611076, 144.383
-0.176231, 0.163947, -0.0109235, 144.751
1.45664, -1.00444, 0.212738, 145.12
0.659127, -0.692404, 0.17287, 145.488
-1.51891, -1.33613, -0.00923904, 145.856
1.63396, -0.967328, 0.264187, 146.225
3.97004, -1.40709, 1.48731, 146.593
1.42328, -0.540527, 0.579221, 146.961
-1.21834, -0.960247, -0.0176342, 147.33
0.944009, -0.604852, 0.0240605, 147.698
1.19907, -0.67056, 0.00471226, 148.066
-0.647065, -0.403136, -0.402023, 148.435
1.19017, -1.79175, 0.111681, 148.803
1.53848, -0.289008, 1.17692, 149.171
1.06841, -0.544115, -0.106012, 149.54
0.100888, -0.161129, 0.0618863, 149.908
0.266353, -0.99132, 0.943526, 150.276
0.14684, -1.13062, 0.267663, 150.645
0.804085, -1.06333, 0.383122, 151.013
1.91726, -1.31132, -0.234276, 151.381
1.65068, -1.12971, 0.424795, 151.75
-0.0947553, -0.790873, 0.780665, 152.118
2.67571, -1.26649, 0.0780038, 152.486
0.52669, 0.0645978, 0.617165, 152.855
-1.16395, -0.461016, 0.187692, 153.223
-3.85578, -0.744099, -0.440279, 153.591
-1.53252, -2.43473, -0.313019, 153.959
3.31468, -1.99021, 0.715659, 154.328
0.401678, -0.662767, 0.295916, 154.696
